,similar_articles,scores
236573,"[33069847, 66365, 47048387, 5625640, 3279728, 50714180, 10579085, 51676708, 37049778, 52014686, 44137874, 53720250, 4020758, 23875703, 275388, 33777, 4678428, 1846593, 6678, 36205810, 46263132, 8727319, 3474408, 737610, 22044074, 17430047, 851060, 20355828, 22345050, 5740890, 2676271, 113180, 895672, 49876887, 45049201, 43590845, 49538597, 8526165, 23416702, 1519473, 536789, 2352562, 1467938, 54435831, 44444481, 4269567, 4699587, 9369613, 76940, 1419205, 53984662, 17862013, 178449, 31804256, 54329819, 53874996, 5141410, 31752133, 3304092, 53920285, 11503984, 53903332, 31903693, 5205615, 38928070, 583254, 755842, 52390011, 20777185, 42497710, 24727796, 24243398, 51058554, 300591, 47079044, 22078621, 19600264, 1136673, 52243894]","[0.99994611740112305, 0.99974638223648071, 0.99714535474777222, 0.99526852369308472, 0.99501591920852661, 0.9933699369430542, 0.9933699369430542, 0.9933699369430542, 0.9933699369430542, 0.9933699369430542, 0.9933699369430542, 0.9913330078125, 0.98956847190856934, 0.95557707548141479, 0.94491285085678101, 0.91370660066604614, 0.91341406106948853, 0.90373080968856812, 0.89934772253036499, 0.89439147710800171, 0.87242960929870605, 0.85067605972290039, 0.84297752380371094, 0.83389484882354736, 0.82305395603179932, 0.79069703817367554, 0.76378345489501953, 0.76303726434707642, 0.68493616580963135, 0.67317253351211548, 0.60682219266891479, 0.60508847236633301, 0.55522125959396362, 0.51982110738754272, 0.51213318109512329, 0.4707798957824707, 0.45912662148475647, 0.39064443111419678, 0.38777661323547363, 0.38693735003471375, 0.38453879952430725, 0.36087620258331299, 0.33144289255142212, 0.31430238485336304, 0.29142698645591736, 0.27494516968727112, 0.2700975239276886, 0.24675215780735016, 0.20018965005874634, 0.19275571405887604, 0.17421887814998627, 0.16627603769302368, 0.14465095102787018, 0.11496179550886154, 0.11496179550886154, 0.11496179550886154, 0.11496179550886154, 0.11496179550886154, 0.11496179550886154, 0.11496179550886154, 0.11314345896244049, 0.1119428351521492, 0.11052535474300385, 0.11029297858476639, 0.099448442459106445, 0.095965273678302765, 0.094064749777317047, 0.091407902538776398, 0.090933173894882202, 0.084159798920154572, 0.054433412849903107, 0.043288387358188629, 0.041093893349170685, 0.037541769444942474, 0.0094464439898729324, 0.0078340470790863037, 0.0036303338129073381, 0.0023257359862327576, 0.0018625803058966994]"
52014686,"[52014686, 51676708, 50714180, 37049778, 10579085, 3279728, 5625640, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 46263132, 33777, 4678428, 8727319, 6678, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 20355828, 113180, 22345050, 5740890, 49876887, 45049201, 2676271, 895672, 536789, 43590845, 1519473, 49538597, 1467938, 23416702, 54435831, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 178449, 1419205, 76940, 583254, 42497710, 53984662, 755842, 17862013, 24727796, 300591, 11503984, 20777185]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.99988245964050293, 0.99983978271484375, 0.99884319305419922, 0.99794948101043701, 0.99570715427398682, 0.99450993537902832, 0.9933699369430542, 0.98835659027099609, 0.96195489168167114, 0.95121949911117554, 0.87959909439086914, 0.87825250625610352, 0.86451524496078491, 0.86140924692153931, 0.85304248332977295, 0.84883850812911987, 0.84145951271057129, 0.83946055173873901, 0.81384789943695068, 0.79823917150497437, 0.74841368198394775, 0.72942382097244263, 0.70812934637069702, 0.60541176795959473, 0.5966334342956543, 0.58369672298431396, 0.52329057455062866, 0.51555132865905762, 0.51146060228347778, 0.5057108998298645, 0.38710534572601318, 0.377481609582901, 0.37416493892669678, 0.35729134082794189, 0.32468494772911072, 0.31993642449378967, 0.31640014052391052, 0.28411054611206055, 0.28001081943511963, 0.25126859545707703, 0.23346701264381409, 0.16259109973907471, 0.13550600409507751, 0.13526549935340881, 0.12785010039806366, 0.086227729916572571, 0.082168571650981903, 0.077617615461349487, 0.066091746091842651, 0.064600482583045959, 0.051812164485454559, 0.049977242946624756, 0.030461059883236885, 0.023549161851406097, 0.022107934579253197]"
53824388,[53824388],[1.0]
53874996,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
53903332,"[53920285, 54329819, 3304092, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 20777185, 23416702, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 275388, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[0.97373944520950317, 0.97373944520950317, 0.97373944520950317, 0.97373944520950317, 0.97373944520950317, 0.97373944520950317, 0.97373944520950317, 0.97243160009384155, 0.97011268138885498, 0.96078246831893921, 0.94987720251083374, 0.94249933958053589, 0.93616229295730591, 0.93419402837753296, 0.91956061124801636, 0.91830897331237793, 0.88262099027633667, 0.84233957529067993, 0.83644586801528931, 0.81144547462463379, 0.7906489372253418, 0.78143942356109619, 0.7742353081703186, 0.76019632816314697, 0.60864567756652832, 0.59258085489273071, 0.55995339155197144, 0.55693763494491577, 0.50484311580657959, 0.49559390544891357, 0.48886117339134216, 0.47548729181289673, 0.46520504355430603, 0.44775795936584473, 0.42376577854156494, 0.366657555103302, 0.3480699360370636, 0.32337552309036255, 0.25379425287246704, 0.25319349765777588, 0.17221283912658691, 0.12919597327709198, 0.12368007749319077, 0.12147403508424759, 0.11242082715034485, 0.1119428351521492, 0.10189402103424072, 0.09012884646654129, 0.087091937661170959, 0.080012455582618713, 0.075473912060260773, 0.070238098502159119, 0.066355273127555847, 0.065768472850322723, 0.061685036867856979, 0.059771828353404999, 0.041711412370204926, 0.040550868958234787, 0.03125985711812973, 0.030749339610338211, 0.027860574424266815, 0.019699247553944588, 0.017429403960704803, 0.015776265412569046, 0.01493071299046278]"
53920285,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
3304092,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
53984662,"[9369613, 76940, 17862013, 5141410, 31804256, 3304092, 53920285, 53874996, 54329819, 31752133, 4269567, 2352562, 8526165, 53903332, 31903693, 5205615, 49538597, 2676271, 38928070, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 17430047, 20777185, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 51058554, 24243398, 4699587, 1846593, 20901355, 755842, 583254, 851060, 1505145, 236573, 22044074, 33069847, 66365, 1519473, 4020758, 44444481, 47048387, 178449, 1467938, 8727319, 5625640, 3279728, 47079044, 113180, 44137874, 52014686, 50714180, 10579085, 37049778, 51676708, 53720250, 22078621, 23875703, 42497710, 275388, 300591, 46263132, 737610, 24727796, 49876887, 45049201, 19600264, 8886648, 536789, 54435831, 1136673, 52243894]","[0.96370697021484375, 0.94654160737991333, 0.94651597738265991, 0.94436001777648926, 0.94436001777648926, 0.94436001777648926, 0.94436001777648926, 0.94436001777648926, 0.94436001777648926, 0.94436001777648926, 0.94253987073898315, 0.93066930770874023, 0.92983818054199219, 0.91956061124801636, 0.90791666507720947, 0.90600776672363281, 0.8796047568321228, 0.84501218795776367, 0.81692475080490112, 0.81191116571426392, 0.80537122488021851, 0.79729455709457397, 0.75087523460388184, 0.73881626129150391, 0.59584683179855347, 0.59126752614974976, 0.56803387403488159, 0.54858368635177612, 0.53641259670257568, 0.53625452518463135, 0.5310434103012085, 0.51724225282669067, 0.50830632448196411, 0.46767163276672363, 0.46373704075813293, 0.43799790740013123, 0.35559484362602234, 0.32904896140098572, 0.30427107214927673, 0.25767108798027039, 0.24982374906539917, 0.22302094101905823, 0.21648085117340088, 0.19344663619995117, 0.17421887814998627, 0.1737370640039444, 0.1645485907793045, 0.15321752429008484, 0.15002711117267609, 0.12910632789134979, 0.12753529846668243, 0.10646819323301315, 0.099038422107696533, 0.094655729830265045, 0.08339904248714447, 0.082984685897827148, 0.080564200878143311, 0.077598340809345245, 0.070329412817955017, 0.066091746091842651, 0.066091746091842651, 0.066091746091842651, 0.066091746091842651, 0.066091746091842651, 0.066091746091842651, 0.065956220030784607, 0.064353212714195251, 0.063577279448509216, 0.06309828907251358, 0.06286776065826416, 0.06183711439371109, 0.058045241981744766, 0.055481415241956711, 0.042630463838577271, 0.034585189074277878, 0.034073688089847565, 0.029821578413248062, 0.026708615943789482, 0.025584468618035316, 0.020911438390612602, 0.019104886800050735, 0.015300268307328224]"
54435831,"[1467938, 44137874, 52014686, 51676708, 50714180, 10579085, 37049778, 3279728, 5625640, 47048387, 53720250, 66365, 33069847, 236573, 4020758, 23875703, 275388, 1846593, 46263132, 33777, 4678428, 8727319, 6678, 36205810, 737610, 22044074, 3474408, 851060, 17430047, 20355828, 113180, 22345050, 5740890, 49876887, 45049201, 2676271, 895672, 536789, 43590845, 1519473, 49538597, 23416702, 8526165, 44444481, 2352562, 4699587, 4269567, 9369613, 178449, 1419205, 76940, 583254, 42497710, 53984662, 755842, 17862013, 24727796, 300591, 11503984, 20777185]","[0.99430513381958008, 0.31640014052391052, 0.31640014052391052, 0.31640014052391052, 0.31640014052391052, 0.31640014052391052, 0.31640014052391052, 0.31636294722557068, 0.31634944677352905, 0.31603413820266724, 0.3157513439655304, 0.31504186987876892, 0.31466308236122131, 0.31430238485336304, 0.31271615624427795, 0.30436265468597412, 0.30096599459648132, 0.27830526232719421, 0.27787920832633972, 0.27353274822235107, 0.27255001664161682, 0.26990276575088501, 0.26857262849807739, 0.26623791456222534, 0.26560544967651367, 0.25750160217285156, 0.2525629997253418, 0.23679819703102112, 0.23078979551792145, 0.22405222058296204, 0.19155237078666687, 0.18877489864826202, 0.1846817284822464, 0.16556921601295471, 0.16312050819396973, 0.16182620823383331, 0.16000699996948242, 0.12248018383979797, 0.11943523585796356, 0.11838583648204803, 0.1130470335483551, 0.10122793167829514, 0.089892618358135223, 0.088595464825630188, 0.079501420259475708, 0.073868997395038605, 0.05144384503364563, 0.04287412017583847, 0.042798023670911789, 0.040451791137456894, 0.027282465249300003, 0.025998147204518318, 0.024558223783969879, 0.020911438390612602, 0.020439602434635162, 0.016393376514315605, 0.015812806785106659, 0.0096378838643431664, 0.0074509582482278347, 0.006994953379034996]"
8886648,"[536789, 20901355, 1467938, 51058554, 583254, 53984662, 8526165, 178449]","[0.11216078698635101, 0.10365390777587891, 0.045264542102813721, 0.040400132536888123, 0.040139246731996536, 0.026708615943789482, 0.0082300230860710144, 0.0022665085271000862]"
17701542,[],[]
11503984,"[17862013, 54329819, 5141410, 3304092, 31804256, 53874996, 53920285, 31752133, 76940, 4269567, 9369613, 2352562, 53903332, 31903693, 5205615, 8526165, 53984662, 49538597, 2676271, 38928070, 43590845, 5740890, 22345050, 52390011, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 22044074, 236573, 1519473, 33069847, 583254, 44444481, 66365, 4020758, 178449, 1467938, 47079044, 47048387, 22078621, 300591, 42497710, 8727319, 113180, 5625640, 3279728, 24727796, 19600264, 50714180, 37049778, 10579085, 52014686, 51676708, 44137874, 53720250, 23875703, 275388, 46263132, 737610, 1136673, 52243894, 49876887, 45049201, 536789, 54435831]","[0.78086942434310913, 0.78069788217544556, 0.78069788217544556, 0.78069788217544556, 0.78069788217544556, 0.78069788217544556, 0.78069788217544556, 0.78069788217544556, 0.77982074022293091, 0.77413845062255859, 0.76475733518600464, 0.76156824827194214, 0.76019632816314697, 0.75057029724121094, 0.74899226427078247, 0.74294692277908325, 0.73881626129150391, 0.71605736017227173, 0.68266689777374268, 0.67534774541854858, 0.65946769714355469, 0.64765018224716187, 0.64057111740112305, 0.62074494361877441, 0.48263734579086304, 0.46890357136726379, 0.46612125635147095, 0.4495367705821991, 0.42143502831459045, 0.41715922951698303, 0.41223105788230896, 0.40121248364448547, 0.39333784580230713, 0.37090006470680237, 0.35855308175086975, 0.2939685583114624, 0.27906587719917297, 0.26476505398750305, 0.22419396042823792, 0.20451976358890533, 0.1556965559720993, 0.11832622438669205, 0.11314345896244049, 0.11239444464445114, 0.10511364042758942, 0.09932708740234375, 0.096727676689624786, 0.095709085464477539, 0.0760049968957901, 0.07301156222820282, 0.06815744936466217, 0.06415017694234848, 0.056964140385389328, 0.05320049449801445, 0.050173453986644745, 0.049750033766031265, 0.042425714433193207, 0.039319604635238647, 0.037519454956054688, 0.035517126321792603, 0.033688679337501526, 0.024653354659676552, 0.023549161851406097, 0.023549161851406097, 0.023549161851406097, 0.023549161851406097, 0.023549161851406097, 0.023549161851406097, 0.023500874638557434, 0.022653231397271156, 0.022400422021746635, 0.020682109519839287, 0.019768591970205307, 0.015793917700648308, 0.012648658826947212, 0.012323054485023022, 0.012140802107751369, 0.0091160060837864876, 0.0074509582482278347]"
